review_set,review_id,utterance,source,source_group,source_record_id,reviewed_Formality,reviewed_Energy,reviewed_Intimacy,reviewed_Humor,reviewed_Curiosity,reviewer_id,review_status,reviewer_notes
train,train-0332,three twenty one is the next meeting?,ami_real,IS1002c,IS1002c.D.dialog-act.s9553330.214,,,,,,,pending,
train,train-0333,Where did this come from?,ami_real,ES2004a,ES2004a.A.dialog-act.s9553330.15,,,,,,,pending,
train,train-0334,What uh what did you wanna say?,ami_real,TS3012b,TS3012b.C.dialog-act.vkaraisk.224,,,,,,,pending,
train,train-0335,Can you handle that black and yellow?,ami_real,IS1002b,IS1002b.A.dialog-act.s9553330.48,,,,,,,pending,
train,train-0336,why didn't we have a meeting together?,ami_real,IB4003,IB4003.C.dialog-act.s9553330.13,,,,,,,pending,
train,train-0337,Anybody have anything to offer?,ami_real,ES2010a,ES2010a.A.dialog-act.dharshi.83,,,,,,,pending,
train,train-0338,"What do you say, Mael?",ami_real,IS1000d,IS1000d.D.dialog-act.vkaraisk.282,,,,,,,pending,
train,train-0339,Is this just a television remote?,ami_real,ES2014a,ES2014a.C.dialog-act.s9553330.36,,,,,,,pending,
train,train-0340,"Um, what are our choices here?",ami_real,ES2015c,ES2015c.A.dialog-act.dharshi.249,,,,,,,pending,
train,train-0341,. So we'll we have only one?,ami_real,IS1003d,IS1003d.A.dialog-act.dharshi.226,,,,,,,pending,
train,train-0342,Do you not think that defeats the object of having voice recognition on a remote control though?,ami_real,ES2006b,ES2006b.B.dialog-act.s9553330.182,,,,,,,pending,
train,train-0343,The ten numbers? Yeah?,ami_real,TS3009b,TS3009b.B.dialog-act.s9553330.175,,,,,,,pending,
train,train-0344,Uh then would it be uh one o'clock.,ami_real,TS3007b,TS3007b.A.dialog-act.vkaraisk.169,,,,,,,pending,
train,train-0345,"So, I would did not give this uh a one or two.",ami_real,TS3010d,TS3010d.D.dialog-act.dharshi.137,,,,,,,pending,
train,train-0346,Well we could make a compromise between that.,ami_real,TS3006c,TS3006c.A.dialog-act.dharshi.130,,,,,,,pending,
train,train-0347,"No no no, not at all.",ami_real,TS3012d,TS3012d.C.dialog-act.vkaraisk.3,,,,,,,pending,
train,train-0348,so that you can just sort of ho hold it.,ami_real,ES2012c,ES2012c.A.dialog-act.vkaraisk.280,,,,,,,pending,
train,train-0349,"Yeah, and a and a triangle on that.",ami_real,TS3008d,TS3008d.D.dialog-act.dharshi.8,,,,,,,pending,
train,train-0350,but they were all useless.,ami_real,TS3012d,TS3012d.A.dialog-act.vkaraisk.510,,,,,,,pending,
train,train-0351,So that's the point.,ami_real,IS1003b,IS1003b.A.dialog-act.vkaraisk.28,,,,,,,pending,
train,train-0352,and uh the user interface controls the chip and accordingly the the messages,ami_real,IS1000b,IS1000b.D.dialog-act.vkaraisk.73,,,,,,,pending,
train,train-0353,"Something which is not squarey maybe uh, not a box.",ami_real,IS1001a,IS1001a.C.dialog-act.s9553330.26,,,,,,,pending,
train,train-0354,And the third most important aspect is that the remote control should be easy to use.,ami_real,ES2015c,ES2015c.D.dialog-act.dharshi.91,,,,,,,pending,
train,train-0355,Those for which the remote control is uh is to be uh something useful,ami_real,IS1006c,IS1006c.D.dialog-act.vkaraisk.85,,,,,,,pending,
train,train-0356,"again, most uh users really dislike the current look and feel of remote controls.",ami_real,ES2013b,ES2013b.D.dialog-act.vkaraisk.24,,,,,,,pending,
train,train-0357,because you don't know which channel is this button,ami_real,TS3012b,TS3012b.B.dialog-act.vkaraisk.44,,,,,,,pending,
train,train-0358,"The only thing you find is in a manufacturing process, you would normally, you go to a meeting, you decide, right, you do this, you do that, you do that.",ami_real,ES2014d,ES2014d.A.dialog-act.s9553330.339,,,,,,,pending,
train,train-0359,you just get off that.,ami_real,IS1002b,IS1002b.B.dialog-act.s9553330.103,,,,,,,pending,
train,train-0360,so that would keep the price down.,ami_real,ES2014c,ES2014c.B.dialog-act.s9553330.88,,,,,,,pending,
train,train-0361,So I guess we j we just need that.,ami_real,TS3004c,TS3004c.C.dialog-act.vkaraisk.182,,,,,,,pending,
train,train-0362,sorry I couldn't get that g to use before.,ami_real,ES2009b,ES2009b.A.dialog-act.vkaraisk.70,,,,,,,pending,
train,train-0363,It's really not easy to use.,ami_real,TS3006d,TS3006d.C.dialog-act.dharshi.191,,,,,,,pending,
train,train-0364,"Uh, first I'll uh I'll uh discuss the buttons we just chose",ami_real,TS3010c,TS3010c.B.dialog-act.dharshi.10,,,,,,,pending,
train,train-0365,"But I think it's important, you know, to have two scroll wheels because, you know, you want one for for the channel, but you also want one for for the volume",ami_real,IS1004c,IS1004c.B.dialog-act.dharshi.120,,,,,,,pending,
train,train-0366,"If you have the language, you have to develop for each country.",ami_real,IS1003c,IS1003c.B.dialog-act.vkaraisk.41,,,,,,,pending,
train,train-0367,So that was a little unclear I suppose.,ami_real,TS3012d,TS3012d.A.dialog-act.vkaraisk.466,,,,,,,pending,
train,train-0368,"as to where we're going from here, you're going to look at the components concept.",ami_real,ES2006b,ES2006b.C.dialog-act.s9553330.276,,,,,,,pending,
train,train-0369,"When you you see it from the side, then it would look just like that.",ami_real,TS3008b,TS3008b.A.dialog-act.dharshi.414,,,,,,,pending,
train,train-0370,"So you wanna click on it, activate it, whe and when you move it, hear the difference of the treble coming out or going into the sound.",ami_real,TS3006d,TS3006d.C.dialog-act.dharshi.32,,,,,,,pending,
train,train-0371,Or was is this nothing to do with the project requirements,ami_real,ES2004b,ES2004b.D.dialog-act.s9553330.247,,,,,,,pending,
train,train-0372,y y have to be able to find it.,ami_real,IS1008b,IS1008b.B.dialog-act.vkaraisk.14,,,,,,,pending,
train,train-0373,I think we could probably do it here as long as we don't collaborate.,ami_real,ES2002d,ES2002d.A.dialog-act.dharshi.296,,,,,,,pending,
train,train-0374,I have no drawing skills whatsoever.,ami_real,ES2008a,ES2008a.B.dialog-act.vkaraisk.8,,,,,,,pending,
train,train-0375,"But maybe in future it will be a giant hit, and when you are the first",ami_real,TS3008c,TS3008c.C.dialog-act.dharshi.128,,,,,,,pending,
train,train-0376,more than three actions that you may want to do at a given time.,ami_real,IS1006a,IS1006a.D.dialog-act.dharshi.109,,,,,,,pending,
train,train-0377,"Well, you know, it's it's handy, it's ergonomic, but it's a banana.",ami_real,IS1004d,IS1004d.B.dialog-act.dharshi.135,,,,,,,pending,
train,train-0378,then they can go to the store and for a few uh Francs or Euros whatever they can buy,ami_real,IS1009b,IS1009b.A.dialog-act.dharshi.175,,,,,,,pending,
train,train-0379,"Um, I drew a badger.",ami_real,ES2010a,ES2010a.C.dialog-act.dharshi.14,,,,,,,pending,
train,train-0380,that's that's your all-purpose select button right there.,ami_real,ES2008c,ES2008c.B.dialog-act.vkaraisk.204,,,,,,,pending,
train,train-0381,And uh we have to make uh some maps with uh with the all the the data we uh gathered.,ami_real,TS3006b,TS3006b.B.dialog-act.dharshi.215,,,,,,,pending,
train,train-0382,The smart board is okay.,ami_real,TS3004d,TS3004d.A.dialog-act.dharshi.284,,,,,,,pending,
train,train-0383,"It's flat, and curved.",ami_real,IS1006d,IS1006d.D.dialog-act.s9553330.256,,,,,,,pending,
train,train-0384,I think it is on uh on the bottom too.,ami_real,TS3004c,TS3004c.C.dialog-act.vkaraisk.47,,,,,,,pending,
train,train-0385,"Yeah, it's our yeah. We we have to use yellow.",ami_real,TS3008c,TS3008c.B.dialog-act.dharshi.166,,,,,,,pending,
train,train-0386,Yeah. The interface specification,ami_real,ES2005c,ES2005c.D.dialog-act.dharshi.53,,,,,,,pending,
train,train-0387,The wood-like for the more uh exclusive people. People with more money.,ami_real,TS3003c,TS3003c.D.dialog-act.vkaraisk.42,,,,,,,pending,
train,train-0388,but yeah you have to make a decision.,ami_real,TS3009c,TS3009c.C.dialog-act.s9553330.224,,,,,,,pending,
train,train-0389,yeah go for that first.,ami_real,ES2002d,ES2002d.B.dialog-act.dharshi.224,,,,,,,pending,
train,train-0390,"I'd say two or three for that one, personally.",ami_real,IS1000d,IS1000d.A.dialog-act.vkaraisk.181,,,,,,,pending,
train,train-0391,"and no other non-researcher positions, if I'm not mistaken.",ami_real,IB4003,IB4003.D.dialog-act.s9553330.179,,,,,,,pending,
train,train-0392,"It's um switching between channels, sort of randomly going through.",ami_real,ES2006b,ES2006b.C.dialog-act.s9553330.123,,,,,,,pending,
train,train-0393,I think it i increases.,ami_real,IS1007d,IS1007d.A.dialog-act.s9553330.102,,,,,,,pending,
train,train-0394,that's pretty uh pretty normal,ami_real,TS3007b,TS3007b.D.dialog-act.vkaraisk.40,,,,,,,pending,
train,train-0395,There we go and there are the marks.,ami_real,ES2006d,ES2006d.B.dialog-act.s9553330.186,,,,,,,pending,
train,train-0396,"Pricing is a factor for us, that's why we'll go for the regular chip.",ami_real,IS1004c,IS1004c.C.dialog-act.dharshi.103,,,,,,,pending,
train,train-0397,Yeah. Oh yeah. Yeah I know.,ami_real,ES2009d,ES2009d.A.dialog-act.vkaraisk.381,,,,,,,pending,
train,train-0398,"Okay, so if it selled uh by its own i it it would rather be for multiple device.",ami_real,IS1001a,IS1001a.A.dialog-act.s9553330.76,,,,,,,pending,
train,train-0399,Yeah. I think we do.,ami_real,TS3006c,TS3006c.C.dialog-act.dharshi.385,,,,,,,pending,
train,train-0400,and they don't look very exciting at all.,ami_real,ES2005b,ES2005b.D.dialog-act.dharshi.64,,,,,,,pending,
train,train-0401,er er would you like to um watch movie watch love romance movie with me,nict_jle_real,file01195,file01195:78:1,,,,,,,pending,
train,train-0402,I would love to go to so please invite me,nict_jle_real,file01238,file01238:68:2,,,,,,,pending,
train,train-0403,"but, next time, I'd love to attend, so, please forgive me this time",nict_jle_real,file00285,file00285:44:4,,,,,,,pending,
train,train-0404,"So if you are having another party any other time, then I would love to go So please invite me",nict_jle_real,file01238,file01238:67:5,,,,,,,pending,
train,train-0405,do you have any wonderful beach in the in the Pacific Ocean near the Pacific Ocean,nict_jle_real,file00296,file00296:26:2,,,,,,,pending,
train,train-0406,"I love to, but er I just wonder whether I can reach your home in the er in this condition",nict_jle_real,file00273,file00273:42:2,,,,,,,pending,
train,train-0407,"And do you have another idea that urr if you have some place that you umm you love very much, and you have at you've ever been there",nict_jle_real,file00510,file00510:33:4,,,,,,,pending,
train,train-0408,That was wonderful day,nict_jle_real,file01215,file01215:105:17,,,,,,,pending,
train,train-0409,I just hate it,nict_jle_real,file00962,file00962:91:2,,,,,,,pending,
train,train-0410,"But, actually I I like I love a car",nict_jle_real,file00208,file00208:47:8,,,,,,,pending,
train,train-0411,"I was so impressed, it's amazing",nict_jle_real,file00352,file00352:23:5,,,,,,,pending,
train,train-0412,"And I mm selected the it's a good, wonderful tie And I bought it",nict_jle_real,file00373,file00373:64:7,,,,,,,pending,
train,train-0413,ca the car and the motorbike the car hitted hit the motorbike So the motorbike driver was very angry,nict_jle_real,file00125,file00125:55:5,,,,,,,pending,
train,train-0414,So urrr I I was very angry because it's obvious that he urr doesn't pay didn't pay attention to the to me,nict_jle_real,file00244,file00244:49:6,,,,,,,pending,
train,train-0415,So and we can see very good good view great view from,nict_jle_real,file00076,file00076:130:1,,,,,,,pending,
train,train-0416,"But uh cat is I'm really afraid, not hate, but afraid",nict_jle_real,file00904,file00904:75:2,,,,,,,pending,
train,train-0417,Um I would definitely use a train,nict_jle_real,file01237,file01237:98:1,,,,,,,pending,
train,train-0418,"But er uh I love golf and and another, traveling",nict_jle_real,file00313,file00313:25:1,,,,,,,pending,
train,train-0419,er too many people are walking or terrible place,nict_jle_real,file00205,file00205:59:1,,,,,,,pending,
train,train-0420,"I I like history stories, and yeah, costumes are great, and yeah",nict_jle_real,file00131,file00131:28:1,,,,,,,pending,
train,train-0421,Oh that's that's great,nict_jle_real,file00826,file00826:46:1,,,,,,,pending,
train,train-0422,That's a great idea,nict_jle_real,file00273,file00273:41:2,,,,,,,pending,
train,train-0423,"But eh New York, especially Manhattan Island is very eeh er fantastic city, because er very historical area, very modern area and they are mixed",nict_jle_real,file01144,file01144:87:1,,,,,,,pending,
train,train-0424,"Recently, I never been to shopping Because I love skiing",nict_jle_real,file00269,file00269:17:2,,,,,,,pending,
train,train-0425,we saw the movie mmm showing terrible scene many times,nict_jle_real,file00972,file00972:82:6,,,,,,,pending,
train,train-0426,And that was animation mo animation movie but that was amazing,nict_jle_real,file01153,file01153:56:2,,,,,,,pending,
train,train-0427,then Ken hit the back of the motor cycle and the man who was on the motor cycle was very angry about that And they both argued,nict_jle_real,file00018,file00018:32:4,,,,,,,pending,
train,train-0428,I love Ca Canada very much,nict_jle_real,file00893,file00893:63:2,,,,,,,pending,
train,train-0429,"to the train line, and so he couldn't couldn't get ah get get that his backpack back, and he was angry to to that ma that guy, but um um but he ah that guy seems seemed like didn't didn't care",nict_jle_real,file00135,file00135:58:5,,,,,,,pending,
train,train-0430,soft soft urr I want you love me softly,nict_jle_real,file00138,file00138:57:18,,,,,,,pending,
train,train-0431,"Um so uum of course, er I love him and I I was crying heavily",nict_jle_real,file00471,file00471:60:5,,,,,,,pending,
train,train-0432,I I love skiing and snowboarding,nict_jle_real,file00191,file00191:13:2,,,,,,,pending,
train,train-0433,"So, was great that I could experience working in the States",nict_jle_real,file00469,file00469:13:9,,,,,,,pending,
train,train-0434,So I wanted to go so I went there and I had a very good time But my golf score was terrible,nict_jle_real,file01021,file01021:146:3,,,,,,,pending,
train,train-0435,Err I love yu you and your friends and me my friends,nict_jle_real,file01116,file01116:30:3,,,,,,,pending,
train,train-0436,"Yeah, I will absolutely be there",nict_jle_real,file00252,file00252:27:1,,,,,,,pending,
train,train-0437,Feel like feel like feel like fallingly falling in love,nict_jle_real,file00661,file00661:26:2,,,,,,,pending,
train,train-0438,I love my job,nict_jle_real,file00440,file00440:21:1,,,,,,,pending,
train,train-0439,Err i i it makes me surprise and uum I uh I had great fun,nict_jle_real,file00724,file00724:83:2,,,,,,,pending,
train,train-0440,"But, when I explain this picture oh I thought it's easy for you to understand love story and action uh action movie",nict_jle_real,file00216,file00216:88:5,,,,,,,pending,
train,train-0441,"So, for example, err near the my hometown, there is the fishing pond, and er there is a err wonderful view of of small island islands",nict_jle_real,file00848,file00848:11:1,,,,,,,pending,
train,train-0442,The only thing I hate is the cold and the flu,nict_jle_real,file01245,file01245:9:1,,,,,,,pending,
train,train-0443,I hate sports because um I I got a er the lowest grade when I was ee junior high school student for physical training class,nict_jle_real,file01065,file01065:13:4,,,,,,,pending,
train,train-0444,Mm But but I love it,nict_jle_real,file00032,file00032:79:1,,,,,,,pending,
train,train-0445,"And this person who was, er driving the motorcycle, he was quite angry because he was really having a really nice conversation with his girlfriend",nict_jle_real,file00287,file00287:69:9,,,,,,,pending,
train,train-0446,"he got mm he gets an angry, because the phone is",nict_jle_real,file00360,file00360:56:11,,,,,,,pending,
train,train-0447,Er I like love romance movie,nict_jle_real,file01195,file01195:74:3,,,,,,,pending,
train,train-0448,"Particularly, er I hate er cat's eye",nict_jle_real,file00576,file00576:118:2,,,,,,,pending,
train,train-0449,"Um also, this is the love stories",nict_jle_real,file00122,file00122:70:7,,,,,,,pending,
train,train-0450,"Yeah But last week, it was horrible",nict_jle_real,file00984,file00984:8:1,,,,,,,pending,
train,train-0451,Ur I like er to take pictures And I love to listen to music And er erm I like traveling And the I like watching movies,nict_jle_real,file00349,file00349:19:1,,,,,,,pending,
train,train-0452,"At that time, I I I mmm I er ma angry about this person who are in the supply chain",nict_jle_real,file00989,file00989:95:9,,,,,,,pending,
train,train-0453,"But recently, I like to watch the movies which is about love story",nict_jle_real,file00641,file00641:26:5,,,,,,,pending,
train,train-0454,"Mm that's wonderful, yeah",nict_jle_real,file00827,file00827:125:1,,,,,,,pending,
train,train-0455,"So urm for example, if I punched my friends, when when my father look looked the situation, ur he will got angry",nict_jle_real,file00674,file00674:15:2,,,,,,,pending,
train,train-0456,"I love go to urr sports club and doing aerobics and swimming,",nict_jle_real,file00297,file00297:16:3,,,,,,,pending,
train,train-0457,And I like and also I love listening music,nict_jle_real,file00980,file00980:21:4,,,,,,,pending,
train,train-0458,The movie is um terrible,nict_jle_real,file00699,file00699:81:4,,,,,,,pending,
train,train-0459,Uhm I don't like matsuri because I don't know why people so very excited about matsuri,nict_jle_real,file01156,file01156:56:2,,,,,,,pending,
train,train-0460,"One day last week, urm I looked into the refrigerator, and there were no absolutely no foods for to eat",nict_jle_real,file00286,file00286:64:3,,,,,,,pending,
train,train-0461,"Maybe she is angry,",nict_jle_real,file00204,file00204:85:2,,,,,,,pending,
train,train-0462,It's very urr fantastic and interesting,nict_jle_real,file00315,file00315:56:2,,,,,,,pending,
train,train-0463,I love the pet very much,nict_jle_real,file01019,file01019:66:3,,,,,,,pending,
train,train-0464,Urr I love er er I like love love movie,nict_jle_real,file00101,file00101:63:1,,,,,,,pending,
train,train-0465,Oh I like it I love it,nict_jle_real,file01037,file01037:48:2,,,,,,,pending,
train,train-0466,"Sometimes my friend told me this is great book, you have to read it So I read it , yeah",nict_jle_real,file00319,file00319:16:3,,,,,,,pending,
train,train-0467,Uhm urr love her I love her her face very much,nict_jle_real,file01037,file01037:66:28,,,,,,,pending,
train,train-0468,"uhm I'm looking forward to seeing er er ""Wednesday Love Affair""",nict_jle_real,file00937,file00937:8:6,,,,,,,pending,
train,train-0469,I think so I definitely,nict_jle_real,file01020,file01020:157:2,,,,,,,pending,
train,train-0470,Erm but the theater is erm great,nict_jle_real,file00884,file00884:13:2,,,,,,,pending,
train,train-0471,I I am I'm te terrible with dog,nict_jle_real,file00914,file00914:29:1,,,,,,,pending,
train,train-0472,"I was really get got angry, but er er the people in front of me were mm not knowing the reality",nict_jle_real,file00127,file00127:39:4,,,,,,,pending,
train,train-0473,"And uum one one boy one boy um ser serve a wine and um a man is maybe said that's great so um we we we take this wine, I think",nict_jle_real,file00778,file00778:21:13,,,,,,,pending,
train,train-0474,I like adventure and love story and documentary movie,nict_jle_real,file00536,file00536:49:1,,,,,,,pending,
train,train-0475,And be I think that creation is very mmm wonderful thing to see,nict_jle_real,file00980,file00980:30:1,,,,,,,pending,
train,train-0476,"And I'm really sorry but if there's another chance to go, then I would definitely want to go, too",nict_jle_real,file01256,file01256:60:2,,,,,,,pending,
train,train-0477,Um since I love watching movies and I often watch movies at home,nict_jle_real,file01280,file01280:26:1,,,,,,,pending,
train,train-0478,"ur nine eleven, so we didn't go But I love New York",nict_jle_real,file01028,file01028:91:1,,,,,,,pending,
train,train-0479,"And she was very angry, but it's late so you know ,",nict_jle_real,file00878,file00878:52:3,,,,,,,pending,
train,train-0480,"Uhm Before that, I really hate hated",nict_jle_real,file00298,file00298:57:1,,,,,,,pending,
train,train-0481,"descri describe that wine, how wonderful that wine is",nict_jle_real,file00016,file00016:30:8,,,,,,,pending,
train,train-0482,Er my the family was really kind to me and that was great experience for me,nict_jle_real,file00893,file00893:64:4,,,,,,,pending,
train,train-0483,"There er therefore, I love to use car when I business er when I trip",nict_jle_real,file00871,file00871:55:5,,,,,,,pending,
train,train-0484,"I love Papa, not you",nict_jle_real,file00357,file00357:7:5,,,,,,,pending,
train,train-0485,Urr I love dog But I can't take it home,nict_jle_real,file01032,file01032:98:1,,,,,,,pending,
train,train-0486,"And men and women, they fall in love, but finally, they have some problem",nict_jle_real,file00122,file00122:70:8,,,,,,,pending,
train,train-0487,I love to go see a movie in a theater but I don't have time to go,nict_jle_real,file01280,file01280:26:2,,,,,,,pending,
train,train-0488,And eh urr the business man get an got angry and mhmm because the because the bag dropped into to the er train rail because of the other man's elbow,nict_jle_real,file00044,file00044:74:1,,,,,,,pending,
train,train-0489,"Hmm ur ur four four months ago, I went to the the United State and I have a great time with my host family",nict_jle_real,file00207,file00207:45:1,,,,,,,pending,
train,train-0490,"Wow sushi, I love it",nict_jle_real,file01215,file01215:84:1,,,,,,,pending,
train,train-0491,Oh so uh I don't care about love story or action mo ah movie or like that,nict_jle_real,file00216,file00216:88:1,,,,,,,pending,
train,train-0492,"So, sorry, I definitely join the next party",nict_jle_real,file00611,file00611:32:6,,,,,,,pending,
train,train-0493,"But ah I spend many many weekends so gradually, we I hate to , how can I say, to spare spare weekends",nict_jle_real,file00126,file00126:20:5,,,,,,,pending,
train,train-0494,I will I will definitely um go to your home as soon as I came er I go back Tokyo,nict_jle_real,file00810,file00810:86:2,,,,,,,pending,
train,train-0495,"In England, just like food is like I wouldn't say delicious, but in Germany but there are like many food, um not horrible",nict_jle_real,file01228,file01228:36:1,,,,,,,pending,
train,train-0496,"already take trains ev everyday in weekdays So, I hate",nict_jle_real,file00356,file00356:41:2,,,,,,,pending,
train,train-0497,We love we love my our car,nict_jle_real,file00285,file00285:73:3,,,,,,,pending,
train,train-0498,but their urr tail is err bu bu I think urr two dog is a not angry,nict_jle_real,file00079,file00079:12:22,,,,,,,pending,
train,train-0499,I love Internet too,nict_jle_real,file00982,file00982:61:2,,,,,,,pending,
train,train-0500,And we can see very very wonderful Rainbow Bridge,nict_jle_real,file00505,file00505:61:2,,,,,,,pending,
train,train-0501,"Cause the reason why I asked you to change this ticket is that I have very important meeting err to the err mm to this place, I have to mm definitely er attend",nict_jle_real,file00378,file00378:47:2,,,,,,,pending,
train,train-0502,"hmm his mind is very wonderful, I",nict_jle_real,file00632,file00632:26:3,,,,,,,pending,
train,train-0503,"Also, I I I like to spent or ah no no no no, I I I love shopping",nict_jle_real,file00837,file00837:31:1,,,,,,,pending,
train,train-0504,Uhmm I love I love that,nict_jle_real,file00240,file00240:9:1,,,,,,,pending,
train,train-0505,And they er he mm he has a computer and and er so great stereo set,nict_jle_real,file00043,file00043:24:3,,,,,,,pending,
train,train-0506,the movie's contents is er very er amazing,nict_jle_real,file00463,file00463:71:4,,,,,,,pending,
train,train-0507,er I really love my sister,nict_jle_real,file00054,file00054:16:3,,,,,,,pending,
train,train-0508,had such terrible cold,nict_jle_real,file00295,file00295:40:4,,,,,,,pending,
train,train-0509,"And in New Zealand, there are different kinds of wines So I love to go",nict_jle_real,file01270,file01270:58:2,,,,,,,pending,
train,train-0510,"Actually, I hate the the crowded train, so if I can get up early, earlier than , uum I can take more earlier train But I , so, yeah, very difficult",nict_jle_real,file00820,file00820:12:3,,,,,,,pending,
train,train-0511,"And also in a game, we all excited to to win the game",nict_jle_real,file00968,file00968:64:3,,,,,,,pending,
train,train-0512,So I can find many cool second-hand stuff there So I love Shimokitazawa,nict_jle_real,file01208,file01208:15:1,,,,,,,pending,
train,train-0513,"I'd love to go there but er I'm very sorry, I can't go",nict_jle_real,file00984,file00984:76:1,,,,,,,pending,
train,train-0514,"Yes, I love it",nict_jle_real,file00019,file00019:36:1,,,,,,,pending,
train,train-0515,We have a uh great location we live in great location to see and to take a picture,nict_jle_real,file00904,file00904:23:6,,,,,,,pending,
train,train-0516,"But err but they have um they have very grea great life, I tho I thought",nict_jle_real,file00818,file00818:62:4,,,,,,,pending,
train,train-0517,there is a wonderful stereo er audio,nict_jle_real,file00769,file00769:26:9,,,,,,,pending,
train,train-0518,to get credit last urr last time er to get credit for for me So urr I I'd love to go,nict_jle_real,file00394,file00394:77:1,,,,,,,pending,
train,train-0519,Uh we had a good great meal in the restaurant,nict_jle_real,file01015,file01015:107:5,,,,,,,pending,
train,train-0520,This is uhh wonderful restaurant And many couples enjoying their dinner,nict_jle_real,file00905,file00905:20:4,,,,,,,pending,
train,train-0521,"It's not great like Japan, or eh it's a small city",nict_jle_real,file00319,file00319:73:4,,,,,,,pending,
train,train-0522,we were so excited,nict_jle_real,file00271,file00271:72:4,,,,,,,pending,
train,train-0523,"So ah we had a uh a terrible accident, but after that, we enjoyed uh the drive together",nict_jle_real,file00034,file00034:54:21,,,,,,,pending,
train,train-0524,And mm the basically I think it's basically er love story,nict_jle_real,file00336,file00336:69:2,,,,,,,pending,
train,train-0525,I angry really angry,nict_jle_real,file00989,file00989:92:1,,,,,,,pending,
train,train-0526,Because urr I'm suffering from terrible hay fever,nict_jle_real,file01039,file01039:4:2,,,,,,,pending,
train,train-0527,"Yeah, I love it",nict_jle_real,file01077,file01077:19:1,,,,,,,pending,
train,train-0528,"So I think that, both of because of both reasons that I love to read her books",nict_jle_real,file00980,file00980:25:1,,,,,,,pending,
train,train-0529,That's a little bit awful,nict_jle_real,file00301,file00301:76:1,,,,,,,pending,
train,train-0530,uh not he was not so angry he he nante iuno kana chuuisuru he was not so angry,nict_jle_real,file00923,file00923:11:4,,,,,,,pending,
train,train-0531,"I think they are not angry but, mm yeah,",nict_jle_real,file00540,file00540:84:2,,,,,,,pending,
train,train-0532,"Mmm one sight, I love",nict_jle_real,file01135,file01135:49:1,,,,,,,pending,
train,train-0533,Err About about love,nict_jle_real,file00797,file00797:42:1,,,,,,,pending,
train,train-0534,simple story and simple love story,nict_jle_real,file00591,file00591:64:2,,,,,,,pending,
train,train-0535,And and this that makes um my parents angry,nict_jle_real,file00515,file00515:14:4,,,,,,,pending,
train,train-0536,"Uum I usually watch the love story and but I'm I'm not so interested in the um very popular one like ""A I"" or ""Pearl Harbor"" stuff",nict_jle_real,file00553,file00553:15:4,,,,,,,pending,
train,train-0537,"So and the ur aerobics, too I love aerobics, too",nict_jle_real,file00660,file00660:21:2,,,,,,,pending,
train,train-0538,And actually the flower is er always that there are a lot of flowers in Bali Island So the smell is really nice So I love to be in Bali,nict_jle_real,file00980,file00980:13:1,,,,,,,pending,
train,train-0539,He got angry at me that his bike broke and his ce and his phone got broken,nict_jle_real,file01231,file01231:69:6,,,,,,,pending,
train,train-0540,I went to Great Barrier Reef,nict_jle_real,file00572,file00572:82:2,,,,,,,pending,
train,train-0541,Urm I got so angry and start yelling at the man,nict_jle_real,file01238,file01238:102:2,,,,,,,pending,
train,train-0542,I hate my dog But I can't come to your party,nict_jle_real,file00364,file00364:21:5,,,,,,,pending,
train,train-0543,He is very cool and his act his act is wonderful,nict_jle_real,file00536,file00536:59:2,,,,,,,pending,
train,train-0544,"And we have not expecting for the raining, but ur the raining is ur more and more worse uh more and more terrible",nict_jle_real,file00694,file00694:74:11,,,,,,,pending,
train,train-0545,So I can really relax in Bali Island And actually the weather is wonderful,nict_jle_real,file00980,file00980:10:7,,,,,,,pending,
train,train-0546,We love Italian restaurant And er it is located near here And em it's rather noisy,nict_jle_real,file00323,file00323:36:5,,,,,,,pending,
train,train-0547,"And sometimes er some other elements mixed with it But I think mainly, it's love story",nict_jle_real,file00336,file00336:69:3,,,,,,,pending,
train,train-0548,I I I got I get very angry,nict_jle_real,file00723,file00723:55:1,,,,,,,pending,
train,train-0549,"As you know in Europe and in eh South East East Asian country, em their em train schedule is terrible",nict_jle_real,file00323,file00323:51:3,,,,,,,pending,
train,train-0550,"urm so ee when I watch the movie, ee I am excited",nict_jle_real,file00446,file00446:75:1,,,,,,,pending,
train,train-0551,I think he is a great director movie director,nict_jle_real,file00658,file00658:19:4,,,,,,,pending,
train,train-0552,they are very excited and that that attitude was very different from Japanese people,nict_jle_real,file00379,file00379:21:2,,,,,,,pending,
train,train-0553,Actually this is wonderful time,nict_jle_real,file00706,file00706:24:4,,,,,,,pending,
train,train-0554,"Erm I like Japanese food, fish or vegetables, but I love meat",nict_jle_real,file00883,file00883:54:2,,,,,,,pending,
train,train-0555,"sometimes, ur we we're ur a angry or mm quarrel",nict_jle_real,file00622,file00622:31:3,,,,,,,pending,
train,train-0556,But um many people are mm excited make exci make my hart excited,nict_jle_real,file00187,file00187:55:4,,,,,,,pending,
train,train-0557,other young peoples young people loves love do,nict_jle_real,file00908,file00908:19:16,,,,,,,pending,
train,train-0558,"But if you do correctly, it's very uhm fantastic and exciting sport",nict_jle_real,file01035,file01035:34:2,,,,,,,pending,
train,train-0559,"So if err I commute there, so it takes about two hours So it's very terrible",nict_jle_real,file00237,file00237:10:3,,,,,,,pending,
