review_set,review_id,utterance,source,source_group,source_record_id,reviewed_Formality,reviewed_Energy,reviewed_Intimacy,reviewed_Humor,reviewed_Curiosity,reviewer_id,review_status,reviewer_notes
gold,gold-0201,"Do you know, uhm I love movies, don't you",nict_jle_real,file00396,file00396:50:2,,,,,,,pending,
gold,gold-0202,"So that he is very you know, very excited, glad to play with me",nict_jle_real,file00671,file00671:15:8,,,,,,,pending,
gold,gold-0203,"it's very um great, er amazing story",nict_jle_real,file00464,file00464:59:8,,,,,,,pending,
gold,gold-0204,And ur it was a great it was a great fun to talk with people abroad and er to know things I don't know,nict_jle_real,file00181,file00181:59:4,,,,,,,pending,
gold,gold-0205,"For six years So and um I love skiing, yeah",nict_jle_real,file00697,file00697:23:1,,,,,,,pending,
gold,gold-0206,"Also um I would er go through the Internet and um yeah, usually Internet is a great source",nict_jle_real,file01234,file01234:59:2,,,,,,,pending,
gold,gold-0207,"I'm sorry, I'm I'm just terrible",nict_jle_real,file01205,file01205:89:16,,,,,,,pending,
gold,gold-0208,some fantastic or some er I think this movie that movie was very umm adventurous movie And they saw,nict_jle_real,file00009,file00009:64:13,,,,,,,pending,
gold,gold-0209,urr food department of department store is er is very very uhm amazing for me,nict_jle_real,file00293,file00293:66:3,,,,,,,pending,
gold,gold-0210,"besides me, they are so awesome",nict_jle_real,file00935,file00935:15:2,,,,,,,pending,
gold,gold-0211,it's nine o'clock And there is a a great audio,nict_jle_real,file00722,file00722:28:7,,,,,,,pending,
gold,gold-0212,"Not so gorgeous but very casual and staffs is always very friendly, and they makes us relax So I love them I love there",nict_jle_real,file00502,file00502:21:3,,,,,,,pending,
gold,gold-0213,a lot to me So I love it so much,nict_jle_real,file00264,file00264:37:14,,,,,,,pending,
gold,gold-0214,And he he he looks that something happened but he's not he's not serious So I was very angry with him,nict_jle_real,file01175,file01175:54:10,,,,,,,pending,
gold,gold-0215,I I love to movies,nict_jle_real,file00599,file00599:54:2,,,,,,,pending,
gold,gold-0216,"So it was a great erm dis disappointment to me,",nict_jle_real,file00351,file00351:27:4,,,,,,,pending,
gold,gold-0217,"Mm so sometimes, mm I get angry",nict_jle_real,file00002,file00002:22:2,,,,,,,pending,
gold,gold-0218,Um I really love cat and wanted to have a cat,nict_jle_real,file01214,file01214:71:5,,,,,,,pending,
gold,gold-0219,And of course love means a boy and a girl,nict_jle_real,file01242,file01242:20:1,,,,,,,pending,
gold,gold-0220,He has great skill of tennis,nict_jle_real,file00671,file00671:18:1,,,,,,,pending,
gold,gold-0221,in this room there is a great computer,nict_jle_real,file00132,file00132:28:5,,,,,,,pending,
gold,gold-0222,"I love er beer er and I er I also talk some of er happenings or er things happened while we no, he he was away",nict_jle_real,file00087,file00087:48:14,,,,,,,pending,
gold,gold-0223,ex excited to to watch it,nict_jle_real,file00293,file00293:54:5,,,,,,,pending,
gold,gold-0224,"But nowadays I can I can get erm enough money from work so I I prefer to go to the theater because er screen is big, and erm it's easy to get excited with the big screen",nict_jle_real,file00765,file00765:40:4,,,,,,,pending,
gold,gold-0225,But the the rider was so angry because his his bike was broken,nict_jle_real,file00414,file00414:45:6,,,,,,,pending,
gold,gold-0226,And the other is that ah my ah customer is ah now ah angry upset with ah our achievement our job,nict_jle_real,file00969,file00969:17:4,,,,,,,pending,
gold,gold-0227,The guy the guy in on the bike was angry about angry because he his bike is bro is broken,nict_jle_real,file00895,file00895:56:1,,,,,,,pending,
gold,gold-0228,Err I love Chinese Chinese dishes,nict_jle_real,file00801,file00801:83:1,,,,,,,pending,
gold,gold-0229,"hm the motorcyclist motorcyclist got angry, 'cause his cellular phones was broken by touching the car",nict_jle_real,file00654,file00654:81:9,,,,,,,pending,
gold,gold-0230,I was really excited and like and the hall,nict_jle_real,file00045,file00045:16:1,,,,,,,pending,
gold,gold-0231,Asian Asian things is seems er very fantastic,nict_jle_real,file00720,file00720:106:2,,,,,,,pending,
gold,gold-0232,So I definitely think private shops are superior than those department stores,nict_jle_real,file01266,file01266:92:1,,,,,,,pending,
gold,gold-0233,"Er I took art history class this last year so and er mm I'm interested in European art, so I usually pick up places where the famous museums are like especially I love London because they have a lot of galleries and art museums there",nict_jle_real,file01214,file01214:59:2,,,,,,,pending,
gold,gold-0234,very great and errr very old,nict_jle_real,file00365,file00365:10:7,,,,,,,pending,
gold,gold-0235,That was er so terrible,nict_jle_real,file00151,file00151:51:1,,,,,,,pending,
gold,gold-0236,"I can't remember, yeah, salad salad bar was really urm urm awesome, they had a lots of kind, not only lettuce and tomatoes and mushroom and not only the normal ones",nict_jle_real,file00935,file00935:59:1,,,,,,,pending,
gold,gold-0237,I I hate cleaning,nict_jle_real,file00155,file00155:20:1,,,,,,,pending,
gold,gold-0238,So they had a really wonderful day in the zoo,nict_jle_real,file00022,file00022:58:15,,,,,,,pending,
gold,gold-0239,The soul music is vocal the soul vocalist is so great And ska is so wonderful,nict_jle_real,file00106,file00106:13:2,,,,,,,pending,
gold,gold-0240,"And I I was so impressed the at the sight at like entrance, they were so great",nict_jle_real,file00736,file00736:18:1,,,,,,,pending,
gold,gold-0241,Er well it was really terrible,nict_jle_real,file01203,file01203:72:1,,,,,,,pending,
gold,gold-0242,"So, if you ha if you invite me next time, er yeah, I definitely go there",nict_jle_real,file00556,file00556:33:9,,,,,,,pending,
gold,gold-0243,the teacher er got really excited and glad to meet the boy,nict_jle_real,file00257,file00257:40:8,,,,,,,pending,
gold,gold-0244,I'm very excited now,nict_jle_real,file00483,file00483:15:1,,,,,,,pending,
gold,gold-0245,Ee it takes err two hours and we can have a we we are supposed to have err a great dinner,nict_jle_real,file01176,file01176:26:6,,,,,,,pending,
gold,gold-0246,"I really hate it, you know",nict_jle_real,file01080,file01080:103:1,,,,,,,pending,
gold,gold-0247,"I love reading books, especially novels",nict_jle_real,file01057,file01057:17:3,,,,,,,pending,
gold,gold-0248,"But uhm but anyway er my my father oh especially my father has a fever, the terrible fever",nict_jle_real,file00782,file00782:27:2,,,,,,,pending,
gold,gold-0249,"Definitely, I should like it love it",nict_jle_real,file00656,file00656:58:5,,,,,,,pending,
gold,gold-0250,It's exciting er it's excited I I'm excited So I'm glad I was glad,nict_jle_real,file00493,file00493:9:2,,,,,,,pending,
gold,gold-0251,Ur I love fishing in particular,nict_jle_real,file01205,file01205:93:2,,,,,,,pending,
gold,gold-0252,And then the bike man was really angry because the the car the his bike was broken and and his cell phone was also broken,nict_jle_real,file01253,file01253:65:7,,,,,,,pending,
gold,gold-0253,"And I I I like to oh do the exercise, and, especially I love to dancing",nict_jle_real,file00325,file00325:24:3,,,,,,,pending,
gold,gold-0254,But I I had a terrible workout last last Saturday,nict_jle_real,file00490,file00490:21:2,,,,,,,pending,
gold,gold-0255,"I love er winter, also autumn",nict_jle_real,file00811,file00811:9:1,,,,,,,pending,
gold,gold-0256,You love horror movie,nict_jle_real,file00151,file00151:99:1,,,,,,,pending,
gold,gold-0257,And I was very excited to ride on bash um Back To The Future's machine,nict_jle_real,file00534,file00534:51:1,,,,,,,pending,
gold,gold-0258,Mm-hm I'd lai I'd love to belong to the neighbor anyway,nict_jle_real,file00907,file00907:27:3,,,,,,,pending,
gold,gold-0259,"Well I'm um in fact, I'm a teacher in a clam school as in private job, so if my is like this, I'll get angry and stop tell the student stop to chewing the gums and drinking drinking juice or chatting",nict_jle_real,file00186,file00186:17:1,,,,,,,pending,
gold,gold-0260,So after all it was a great weekend although um there was a lot of happenings,nict_jle_real,file01234,file01234:126:2,,,,,,,pending,
gold,gold-0261,well hmm how about love romance movie,nict_jle_real,file00020,file00020:54:2,,,,,,,pending,
gold,gold-0262,"But I was late, and she really got angry",nict_jle_real,file00441,file00441:100:2,,,,,,,pending,
gold,gold-0263,Mm I think he is great actor,nict_jle_real,file00975,file00975:20:1,,,,,,,pending,
gold,gold-0264,I could say we had a great time on that day,nict_jle_real,file00045,file00045:49:20,,,,,,,pending,
gold,gold-0265,"And I really love him, so my favorite movie is",nict_jle_real,file00017,file00017:61:7,,,,,,,pending,
gold,gold-0266,I love listen to music,nict_jle_real,file00136,file00136:27:2,,,,,,,pending,
gold,gold-0267,Both course is great,nict_jle_real,file01031,file01031:121:1,,,,,,,pending,
gold,gold-0268,I I I I don't think about I hate about per person that person,nict_jle_real,file00504,file00504:70:1,,,,,,,pending,
gold,gold-0269,So ur my father hei hei uh hate er having a pet,nict_jle_real,file01094,file01094:48:4,,,,,,,pending,
gold,gold-0270,"And these days, technology is really ur great",nict_jle_real,file01247,file01247:100:3,,,,,,,pending,
gold,gold-0271,"Yeah, so very er you know, the wonderful time",nict_jle_real,file00136,file00136:9:7,,,,,,,pending,
gold,gold-0272,So hum I love to watch uh action or lo mm kind of uh um kind of uh maybe almost,nict_jle_real,file00907,file00907:66:3,,,,,,,pending,
gold,gold-0273,But one thing I don't like about travel is I hate packing,nict_jle_real,file01214,file01214:55:4,,,,,,,pending,
gold,gold-0274,And he got angry with the man who hit him,nict_jle_real,file00263,file00263:69:8,,,,,,,pending,
gold,gold-0275,"I I was very willing to I was excited I was excited about the party and I hope you wo would er set up another, you know, um teriyaki party or yakiniku party",nict_jle_real,file01233,file01233:72:2,,,,,,,pending,
gold,gold-0276,"in big department stores, we we can we can feel err more excited",nict_jle_real,file00751,file00751:115:2,,,,,,,pending,
gold,gold-0277,But then my neighbor my mm the guy to next er who next to me er talked very excited to talk with the another guy And he just hit my bag,nict_jle_real,file01276,file01276:97:3,,,,,,,pending,
gold,gold-0278,It's it's human love story,nict_jle_real,file00488,file00488:32:2,,,,,,,pending,
gold,gold-0279,And you can see birds and er boats and it's a great um scene,nict_jle_real,file01234,file01234:108:3,,,,,,,pending,
gold,gold-0280,"Um yes, I love that",nict_jle_real,file00025,file00025:15:1,,,,,,,pending,
gold,gold-0281,But um the sound of thunder was terrible,nict_jle_real,file00519,file00519:87:12,,,,,,,pending,
gold,gold-0282,Er I hate it,nict_jle_real,file00278,file00278:120:1,,,,,,,pending,
gold,gold-0283,"I hate em you know, rain, so I'll yeah, today, so I feel so comfortable I feel good",nict_jle_real,file00136,file00136:7:3,,,,,,,pending,
gold,gold-0284,"It really, really got me angry",nict_jle_real,file00346,file00346:34:8,,,,,,,pending,
gold,gold-0285,"I love her So I miss her, too",nict_jle_real,file00736,file00736:40:2,,,,,,,pending,
gold,gold-0286,I love them but I'm allergic,nict_jle_real,file00015,file00015:21:7,,,,,,,pending,
gold,gold-0287,"If if this is if this car uum move always, um cat cat think it's terrible",nict_jle_real,file00535,file00535:32:2,,,,,,,pending,
gold,gold-0288,it's safety but food is terrible,nict_jle_real,file00386,file00386:51:2,,,,,,,pending,
gold,gold-0289,"And at the at night, it is very fantastic of er light",nict_jle_real,file01149,file01149:20:2,,,,,,,pending,
gold,gold-0290,"But then like maybe ten, eleven, twelve years ago, I thought ur well people who love to eat meat or eggs, eh eh that's fine",nict_jle_real,file01243,file01243:211:2,,,,,,,pending,
gold,gold-0291,Mm the film was is very nice and great,nict_jle_real,file00975,file00975:22:2,,,,,,,pending,
gold,gold-0292,"Also and bread, I I love the French bread and the bread I ate in Switzerland, but I found the bread in the Netherlands were not so good, yeah",nict_jle_real,file00863,file00863:63:9,,,,,,,pending,
gold,gold-0293,"So ahm I can't say that ah my my marriage life is ahm wonderful ,",nict_jle_real,file01078,file01078:7:3,,,,,,,pending,
gold,gold-0294,"And ah in my house, there there is a cat And I love him",nict_jle_real,file00450,file00450:19:2,,,,,,,pending,
gold,gold-0295,"and what what what made me angry that that that a man said ""What happened because I didn't nothing",nict_jle_real,file01175,file01175:54:8,,,,,,,pending,
gold,gold-0296,The time is now seven o'clock And it looks like a great dinner,nict_jle_real,file00318,file00318:16:7,,,,,,,pending,
gold,gold-0297,I love be I love cat um bet um than I li I prefer cat to dogs,nict_jle_real,file01057,file01057:87:1,,,,,,,pending,
gold,gold-0298,I'm very angry and I'm very very sad because uhm well that friend those friend was my best friend from my high school,nict_jle_real,file00679,file00679:52:1,,,,,,,pending,
gold,gold-0299,"We love there kind of , yes",nict_jle_real,file01192,file01192:22:1,,,,,,,pending,
gold,gold-0300,Challenging to explain But er I love um mo motorcycles,nict_jle_real,file00801,file00801:66:2,,,,,,,pending,
gold,gold-0301,"I love I love her and er she loves me,",nict_jle_real,file00523,file00523:123:3,,,,,,,pending,
gold,gold-0302,I read it and very excited,nict_jle_real,file00483,file00483:15:3,,,,,,,pending,
gold,gold-0303,"Ur it's a the movie is love love story, and very romantic and nice nice movie, I think",nict_jle_real,file00288,file00288:57:2,,,,,,,pending,
gold,gold-0304,And yeah it's a little bit hard because they are not er not hard workers so but yeah I think it's very great experience,nict_jle_real,file00780,file00780:17:2,,,,,,,pending,
gold,gold-0305,That that was really terrible to him because the bike man said it's my brother's fault,nict_jle_real,file01253,file01253:68:9,,,,,,,pending,
gold,gold-0306,And we ah I was very bit angry I was an angry But we couldn't get out,nict_jle_real,file00843,file00843:94:5,,,,,,,pending,
gold,gold-0307,Erm Because I hate er cold days,nict_jle_real,file00475,file00475:25:1,,,,,,,pending,
gold,gold-0308,So um can I buy the ticket now,nict_jle_real,file00502,file00502:41:1,,,,,,,pending,
gold,gold-0309,What should I call,nict_jle_real,file00160,file00160:44:10,,,,,,,pending,
gold,gold-0310,"Or ur ""Please omit the or whatever is inside",nict_jle_real,file01243,file01243:195:1,,,,,,,pending,
gold,gold-0311,"Thank you, but next time, please call me again",nict_jle_real,file00879,file00879:46:1,,,,,,,pending,
gold,gold-0312,"I'd like to pay by credit card, please",nict_jle_real,file00600,file00600:66:2,,,,,,,pending,
gold,gold-0313,Is it ur urm it's now it's winter but but now it's winter,nict_jle_real,file00671,file00671:32:1,,,,,,,pending,
gold,gold-0314,So please tell me er please tell me how much how much money er I need to to buy a ticket to the New York,nict_jle_real,file01004,file01004:57:2,,,,,,,pending,
gold,gold-0315,Can I bring her to the home,nict_jle_real,file00806,file00806:91:1,,,,,,,pending,
gold,gold-0316,How much is that,nict_jle_real,file00665,file00665:52:3,,,,,,,pending,
gold,gold-0317,"Er could you discount, please",nict_jle_real,file00278,file00278:84:1,,,,,,,pending,
gold,gold-0318,Well tough question because I lived in America when I was really small,nict_jle_real,file01263,file01263:66:1,,,,,,,pending,
gold,gold-0319,do you do you have free time,nict_jle_real,file00504,file00504:48:3,,,,,,,pending,
gold,gold-0320,"Can I have a return ticket to New York, please",nict_jle_real,file00181,file00181:51:3,,,,,,,pending,
gold,gold-0321,""" Where is where is the rest rest er restaurant",nict_jle_real,file00117,file00117:86:6,,,,,,,pending,
gold,gold-0322,Uh where is the fitting room,nict_jle_real,file00925,file00925:37:1,,,,,,,pending,
gold,gold-0323,Will you go to go looking to movie together,nict_jle_real,file00700,file00700:55:2,,,,,,,pending,
gold,gold-0324,It's a very difficult question,nict_jle_real,file00969,file00969:13:2,,,,,,,pending,
gold,gold-0325,"Err So black one, please",nict_jle_real,file00713,file00713:42:1,,,,,,,pending,
gold,gold-0326,What do I like the most For shopping,nict_jle_real,file00381,file00381:46:2,,,,,,,pending,
gold,gold-0327,May I have may I have tai have time to uum thinking about this,nict_jle_real,file00701,file00701:97:1,,,,,,,pending,
gold,gold-0328,"how do you call it, ladies cloth clothing, you know, section that says er the the the sign says fifty percent off",nict_jle_real,file01281,file01281:99:12,,,,,,,pending,
gold,gold-0329,How much does it cost to go by express,nict_jle_real,file01073,file01073:50:2,,,,,,,pending,
gold,gold-0330,Do you know Guinness beer,nict_jle_real,file00967,file00967:34:3,,,,,,,pending,
gold,gold-0331,And I wonder this original story wro er written mm not not mm recently,nict_jle_real,file01001,file01001:59:2,,,,,,,pending,
gold,gold-0332,"Erm then, please er please give me a ticket for first class",nict_jle_real,file00062,file00062:50:1,,,,,,,pending,
gold,gold-0333,"er how can you say, the taste",nict_jle_real,file00854,file00854:128:3,,,,,,,pending,
gold,gold-0334,How do you get to Shinjuku,nict_jle_real,file00822,file00822:37:3,,,,,,,pending,
gold,gold-0335,Can you imagine that,nict_jle_real,file00153,file00153:36:1,,,,,,,pending,
gold,gold-0336,"So er are you coming to the Shibuya by train, Yamanote",nict_jle_real,file00806,file00806:72:1,,,,,,,pending,
gold,gold-0337,"clothes once again, please",nict_jle_real,file00654,file00654:55:8,,,,,,,pending,
gold,gold-0338,"Mm it's too small So big one, please",nict_jle_real,file00445,file00445:36:2,,,,,,,pending,
gold,gold-0339,And when is is it leave from leave here,nict_jle_real,file01013,file01013:93:2,,,,,,,pending,
gold,gold-0340,how can I explain that,nict_jle_real,file00381,file00381:5:5,,,,,,,pending,
gold,gold-0341,Do you know Ryan Air,nict_jle_real,file00967,file00967:81:2,,,,,,,pending,
gold,gold-0342,Do you know there,nict_jle_real,file00308,file00308:4:2,,,,,,,pending,
gold,gold-0343,"This ten thousand yen , please",nict_jle_real,file01141,file01141:46:1,,,,,,,pending,
gold,gold-0344,It's kind of difficult question,nict_jle_real,file01080,file01080:21:1,,,,,,,pending,
gold,gold-0345,"So please, ah I'd like to buy a ticket",nict_jle_real,file00196,file00196:48:3,,,,,,,pending,
gold,gold-0346,Many question from foreign investors,nict_jle_real,file00413,file00413:12:7,,,,,,,pending,
gold,gold-0347,And can I have two tickets for mm for New York,nict_jle_real,file00161,file00161:65:1,,,,,,,pending,
gold,gold-0348,please get err give me the express express ticket,nict_jle_real,file00010,file00010:48:2,,,,,,,pending,
gold,gold-0349,"So, um what time er do I ha er what time can I leave the station",nict_jle_real,file00546,file00546:36:4,,,,,,,pending,
gold,gold-0350,Should I say her name too,nict_jle_real,file01230,file01230:23:2,,,,,,,pending,
gold,gold-0351,"Do you like spicy,",nict_jle_real,file00644,file00644:81:2,,,,,,,pending,
gold,gold-0352,What do I do,nict_jle_real,file00391,file00391:18:1,,,,,,,pending,
gold,gold-0353,Can I change the ticket with a new one,nict_jle_real,file01230,file01230:89:3,,,,,,,pending,
gold,gold-0354,"uhm it is urr very good, but urm another one, please",nict_jle_real,file00140,file00140:36:2,,,,,,,pending,
gold,gold-0355,do you need to prepare,nict_jle_real,file00267,file00267:33:4,,,,,,,pending,
gold,gold-0356,Do you know Udu,nict_jle_real,file00609,file00609:20:1,,,,,,,pending,
gold,gold-0357,"Because urr err we like my husband I like having party but er so err our err party friend almost err people have no children or err already children grew up so err always yes, err I suggest, yes, please use my my house",nict_jle_real,file00144,file00144:74:6,,,,,,,pending,
gold,gold-0358,can I get this back,nict_jle_real,file00045,file00045:35:5,,,,,,,pending,
gold,gold-0359,How are you doing,nict_jle_real,file00532,file00532:27:2,,,,,,,pending,
gold,gold-0360,Would you would you would you go to the movie with me,nict_jle_real,file00503,file00503:23:2,,,,,,,pending,
gold,gold-0361,Where do I live,nict_jle_real,file00461,file00461:4:1,,,,,,,pending,
gold,gold-0362,Uh do you understand me,nict_jle_real,file00925,file00925:48:3,,,,,,,pending,
gold,gold-0363,Is it possible to do this,nict_jle_real,file00943,file00943:57:1,,,,,,,pending,
gold,gold-0364,So so so so well how much er how much money er do I need to buy it,nict_jle_real,file01004,file01004:68:3,,,,,,,pending,
gold,gold-0365,Do you have anything,nict_jle_real,file01161,file01161:24:7,,,,,,,pending,
gold,gold-0366,Oh and how much how much does does it cost to there,nict_jle_real,file00010,file00010:46:2,,,,,,,pending,
gold,gold-0367,asked some question how the accident had happened Then,nict_jle_real,file00118,file00118:78:16,,,,,,,pending,
gold,gold-0368,How much is this er is the ticket ticket,nict_jle_real,file00569,file00569:46:4,,,,,,,pending,
gold,gold-0369,And and how much is this um pack of cookies,nict_jle_real,file00813,file00813:56:2,,,,,,,pending,
gold,gold-0370,So so then er do you know ah Milano za,nict_jle_real,file01192,file01192:59:1,,,,,,,pending,
gold,gold-0371,"Urrr I think, uhmm it's very very difficult er this it is very difficult question for me",nict_jle_real,file00288,file00288:59:1,,,,,,,pending,
gold,gold-0372,So um and how much is it,nict_jle_real,file00667,file00667:40:1,,,,,,,pending,
gold,gold-0373,Err this place err looks looks like calm,nict_jle_real,file00485,file00485:21:4,,,,,,,pending,
gold,gold-0374,I go to hotel,nict_jle_real,file00449,file00449:63:1,,,,,,,pending,
gold,gold-0375,People of many like many races,nict_jle_real,file00640,file00640:113:3,,,,,,,pending,
gold,gold-0376,I guess that's about it,nict_jle_real,file01219,file01219:35:7,,,,,,,pending,
gold,gold-0377,The girl eat ice cream,nict_jle_real,file00730,file00730:42:7,,,,,,,pending,
gold,gold-0378,"And after the check, er I send the er information to the client",nict_jle_real,file01067,file01067:10:13,,,,,,,pending,
gold,gold-0379,"no, er old old of United",nict_jle_real,file00751,file00751:91:1,,,,,,,pending,
gold,gold-0380,"One day last week, my wante my mother was looking in the refrigerator and she saw that there were no mm no food in there",nict_jle_real,file01222,file01222:104:1,,,,,,,pending,
gold,gold-0381,And I just called the number and get into it,nict_jle_real,file01216,file01216:23:4,,,,,,,pending,
gold,gold-0382,And more experimental things So I just combine these sounds together,nict_jle_real,file01276,file01276:28:1,,,,,,,pending,
gold,gold-0383,And er er a pian pianist is playing piano And it's seven o'clock,nict_jle_real,file00523,file00523:42:8,,,,,,,pending,
gold,gold-0384,"Well, actually, I I started I just started to live in Tokyo",nict_jle_real,file00640,file00640:142:2,,,,,,,pending,
gold,gold-0385,"and pretty huge house in the United States, I guess",nict_jle_real,file01031,file01031:48:1,,,,,,,pending,
gold,gold-0386,umm I'd like to urr go to the movie theatre with you,nict_jle_real,file00206,file00206:45:2,,,,,,,pending,
gold,gold-0387,"Because that she is writing something, er er figure graphic",nict_jle_real,file00438,file00438:31:1,,,,,,,pending,
gold,gold-0388,it's a green tie,nict_jle_real,file00697,file00697:90:6,,,,,,,pending,
gold,gold-0389,so I have to study for the college exam,nict_jle_real,file01189,file01189:8:1,,,,,,,pending,
gold,gold-0390,"And and ss on the way to ho home, she found she found mm boots or shoes on sale",nict_jle_real,file00334,file00334:68:5,,,,,,,pending,
gold,gold-0391,"Um no, ah no, I am lucky to that I don't have a big ah I have I have had big problem yet",nict_jle_real,file00152,file00152:54:1,,,,,,,pending,
gold,gold-0392,"Male and female so they have children, children, children like that",nict_jle_real,file00679,file00679:29:2,,,,,,,pending,
gold,gold-0393,"And on the way to his house, mm he he said, "" Do you hear can you hear some someone's voice",nict_jle_real,file00196,file00196:65:2,,,,,,,pending,
gold,gold-0394,So erm I'm looking for some er restaurants which which will attracts me,nict_jle_real,file00654,file00654:37:5,,,,,,,pending,
gold,gold-0395,uh so I was like I was kind of erm looking forward to go,nict_jle_real,file00441,file00441:35:1,,,,,,,pending,
gold,gold-0396,"I I like reading books, listening music, singing songs and having a sleep",nict_jle_real,file00795,file00795:17:1,,,,,,,pending,
gold,gold-0397,"Er instead of going skiing,",nict_jle_real,file01073,file01073:14:1,,,,,,,pending,
gold,gold-0398,Urm I'd like to go,nict_jle_real,file00408,file00408:51:2,,,,,,,pending,
gold,gold-0399,"Ah ah I go to England, France, Italy, Doitsu , Berugi , Oranda",nict_jle_real,file00689,file00689:35:4,,,,,,,pending,
gold,gold-0400,"And I'm I'm the marketing managers, and work with three brand managers erm in a area of the tea black tea,",nict_jle_real,file00843,file00843:20:2,,,,,,,pending,
gold,gold-0401,Great. Do they have any specials?,taskmaster1_woz_user_real,dlg-de54fa0a-f51d-4825-9af6-203d24707b98,dlg-de54fa0a-f51d-4825-9af6-203d24707b98:18,,,,,,,pending,
gold,gold-0402,"Oh, okay. All right, that's great. How about let's go with Delarosa?",taskmaster1_woz_user_real,dlg-d98123d2-7b0d-408e-bee3-658c214e6583,dlg-d98123d2-7b0d-408e-bee3-658c214e6583:8,,,,,,,pending,
gold,gold-0403,"Awesome. That one sounds pretty good. I think I can check that one out. Now what kind of pizza do they offer? Do they have like Chicago style, New York style, deep dish, thin crust.",taskmaster1_woz_user_real,dlg-84bb9fe6-37a8-4893-982c-1fd0556b61ec,dlg-84bb9fe6-37a8-4893-982c-1fd0556b61ec:17,,,,,,,pending,
gold,gold-0404,"Awesome, that will help. Now I'm wondering do they have a phone number that I can reach them by?",taskmaster1_woz_user_real,dlg-ad6d89df-7679-4b16-8dec-5299217eabda,dlg-ad6d89df-7679-4b16-8dec-5299217eabda:16,,,,,,,pending,
gold,gold-0405,Fantastic. Fantastic. Fantastic. But does the first option have craft beer?,taskmaster1_woz_user_real,dlg-c69277d6-3f9b-4104-b2a1-d2ca190c4339,dlg-c69277d6-3f9b-4104-b2a1-d2ca190c4339:10,,,,,,,pending,
gold,gold-0406,"Great. Can you repeat my order, please?",taskmaster1_woz_user_real,dlg-3d9f8d5d-52bd-4848-ba7c-f1bf91e32803,dlg-3d9f8d5d-52bd-4848-ba7c-f1bf91e32803:17,,,,,,,pending,
gold,gold-0407,Great. And could you also tell me how long the trip will be?,taskmaster1_woz_user_real,dlg-1fee445e-1a7d-45f2-881b-71297ec24893,dlg-1fee445e-1a7d-45f2-881b-71297ec24893:15,,,,,,,pending,
gold,gold-0408,Great! Can you get me a ticket for that show?,taskmaster1_woz_user_real,dlg-3941bc86-1ec1-46a9-8e89-bca9ea6bd212,dlg-3941bc86-1ec1-46a9-8e89-bca9ea6bd212:19,,,,,,,pending,
gold,gold-0409,Okay. Awesome. And how expensive are they there?,taskmaster1_woz_user_real,dlg-57c660e5-3ed4-4570-a596-c200ac8b411a,dlg-57c660e5-3ed4-4570-a596-c200ac8b411a:20,,,,,,,pending,
gold,gold-0410,Great. Can you tell me is Pat's cafe on Church Street?,taskmaster1_woz_user_real,dlg-497cdce1-6bf7-4673-83ec-9e874cdc88cd,dlg-497cdce1-6bf7-4673-83ec-9e874cdc88cd:7,,,,,,,pending,
gold,gold-0411,Do any of the restaurants have a great assortment of desserts?,taskmaster1_woz_user_real,dlg-2dec900d-e12c-4664-950d-79b0a28592c7,dlg-2dec900d-e12c-4664-950d-79b0a28592c7:11,,,,,,,pending,
gold,gold-0412,"Okay, great. So, what are the options that you just gave me? What are What are the three restaurants that you've offered me?",taskmaster1_woz_user_real,dlg-c9d52884-67e8-4d76-ae3f-6fe210ceee25,dlg-c9d52884-67e8-4d76-ae3f-6fe210ceee25:15,,,,,,,pending,
gold,gold-0413,Great. Could you tell me if both restaurants offer guacamole on their menus?,taskmaster1_woz_user_real,dlg-209db9d2-89f6-450e-99bc-d1b32d3ffb33,dlg-209db9d2-89f6-450e-99bc-d1b32d3ffb33:16,,,,,,,pending,
gold,gold-0414,Okay. Great. Are either of them close to the water?,taskmaster1_woz_user_real,dlg-be02e5f6-ea35-4915-83c5-3f69539b1376,dlg-be02e5f6-ea35-4915-83c5-3f69539b1376:20,,,,,,,pending,
gold,gold-0415,"Great, can you confirm that number one more time?",taskmaster1_woz_user_real,dlg-9a6e136c-d14f-4677-9b5c-7a0fedf38091,dlg-9a6e136c-d14f-4677-9b5c-7a0fedf38091:21,,,,,,,pending,
gold,gold-0416,"Fantastic, could you give me that file number for the Firehouse Restaurant?",taskmaster1_woz_user_real,dlg-4d87ca5b-8386-4946-ac24-363b826e245a,dlg-4d87ca5b-8386-4946-ac24-363b826e245a:18,,,,,,,pending,
gold,gold-0417,Great! And what's the price range of it?,taskmaster1_woz_user_real,dlg-6a66f22a-6721-485d-8355-b4e8f7466725,dlg-6a66f22a-6721-485d-8355-b4e8f7466725:16,,,,,,,pending,
gold,gold-0418,"Great, it sounds good. Can you tell me? Yes. And can you tell me who stars in the film?",taskmaster1_woz_user_real,dlg-e738f9a0-9aad-4646-b375-a9fe1a320814,dlg-e738f9a0-9aad-4646-b375-a9fe1a320814:34,,,,,,,pending,
gold,gold-0419,"Great, book me the tickets, please.",taskmaster1_woz_user_real,dlg-e85feefb-ba53-4967-89d7-cdc32f94c8fb,dlg-e85feefb-ba53-4967-89d7-cdc32f94c8fb:17,,,,,,,pending,
